Hotel Name,Price (SAR),Rating,Reviews,Address,Check-in,Check-out,Search Area,Religious_Context,Latitude,Longitude,Stay_Duration,City_Madinah,City_Makkah,City_Taif,Season_Type_Hajj Peak,Season_Type_Pre-Hajj,Season_Type_Ramadan Season,Season_Type_Regular Umrah,Price_Category_Budget,Price_Category_Mid-Range,Price_Category_Premium,Price_Category_Luxury
Dar AlHamraa - Three-Bedroom Apartment,0.06606647965765812,-0.02203146430735001,-0.3736371407647282,"Lat: 21.436159133911133, Lng: 39.777408599853516",2026-06-10,2026-06-15,Hotels in Makkah,Peak pilgrimage demand period,21.436159133911133,39.77740859985352,0.0,False,True,False,True,False,False,False,False,True,False,False
مكارم أجياد مكة,0.12435111539023266,1.3264460924356352,2.838620666240921,"Lat: 21.417142600000002, Lng: 39.828104",2026-06-10,2026-06-15,Hotels near Masjid al Haram,Peak pilgrimage demand period,21.4171426,39.828104,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق الميقات اجياد,-0.09095918602186626,-0.9210165021360048,-0.33208169088523964,"Lat: 21.4197991, Lng: 39.828957599999995",2026-06-10,2026-06-15,Hotels near Masjid al Haram,Peak pilgrimage demand period,21.4197991,39.8289576,0.0,False,True,False,True,False,False,False,False,True,False,False
AlHaram Studio,0.03863841578350539,-0.02203146430735001,-0.3736371407647282,"Lat: 21.419384002685547, Lng: 39.828250885009766",2026-06-10,2026-06-15,Hotels near Masjid al Haram,Peak pilgrimage demand period,21.419384002685547,39.828250885009766,0.0,False,True,False,True,False,False,False,False,True,False,False
نور الصلاح,-0.09095918602186626,-2.269494058878989,-0.3359573286978344,"Lat: 21.4261777, Lng: 39.8193602",2026-06-10,2026-06-15,Hotels near Masjid al Haram,Peak pilgrimage demand period,21.4261777,39.8193602,0.0,False,True,False,True,False,False,False,False,True,False,False
Mövenpick Hotel & Residence Hajar Tower Makkah,0.424688414812205,1.5511923518927984,5.194470173269026,"Lat: 21.4190565, Lng: 39.8263266",2026-06-10,2026-06-15,Hotels near Masjid al Haram,Peak pilgrimage demand period,21.4190565,39.8263266,0.0,False,True,False,True,False,False,False,False,False,True,False
المروة ريحان من روتانا,0.3403471183991854,1.3264460924356352,1.8211580838288828,"Lat: 21.4192179, Lng: 39.8260077",2026-06-10,2026-06-15,Hotels near Masjid al Haram,Peak pilgrimage demand period,21.4192179,39.8260077,0.0,False,True,False,True,False,False,False,False,False,True,False
فندق ازكى المقام,-0.09095918602186626,-0.2467777237645132,0.037503437188035796,"Lat: 21.4201089, Lng: 39.8280633",2026-06-10,2026-06-15,Hotels near Masjid al Haram,Peak pilgrimage demand period,21.4201089,39.8280633,0.0,False,True,False,True,False,False,False,False,True,False,False
أبراج الساعة مكة المكرمه,-0.09095918602186626,1.3264460924356352,6.207841804656658,"Lat: 21.4191164, Lng: 39.8255149",2026-06-10,2026-06-15,Hotels near Masjid al Haram,Peak pilgrimage demand period,21.4191164,39.8255149,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق جراند زمزم,-0.09095918602186626,0.8769535735213068,-0.36922321992260637,"Lat: 21.4187536, Lng: 39.824337899999996",2026-06-10,2026-06-15,Hotels near Masjid al Haram,Peak pilgrimage demand period,21.4187536,39.8243379,0.0,False,True,False,True,False,False,False,False,True,False,False
Adress,-0.09095918602186626,-0.6962702426788416,-0.37094572561709294,"Lat: 21.4216489, Lng: 39.8188332",2026-06-10,2026-06-15,Hotels near Masjid al Haram,Peak pilgrimage demand period,21.4216489,39.8188332,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق برج الجوار,-0.09095918602186626,-1.3705090210503332,-0.2980622034191298,"Lat: 21.419297999999998, Lng: 39.8280641",2026-06-10,2026-06-15,Hotels near Masjid al Haram,Peak pilgrimage demand period,21.419298,39.8280641,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق أجياد الجوار | Ajyad Aljiwar Hotel,-0.09095918602186626,-0.9210165021360048,-0.3101197432805358,"Lat: 21.4205571, Lng: 39.8302943",2026-06-10,2026-06-15,Hotels in Ajyad Makkah,Peak pilgrimage demand period,21.4205571,39.8302943,0.0,False,True,False,True,False,False,False,False,True,False,False
مآثر الإيمان أجياد,-0.09095918602186626,-0.9210165021360048,-0.27491603314946644,"Lat: 21.4175564, Lng: 39.8292837",2026-06-10,2026-06-15,Hotels in Ajyad Makkah,Peak pilgrimage demand period,21.4175564,39.8292837,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق إيلاف أجياد,-0.09095918602186626,-1.8200015399646616,-0.08640931620909209,"Lat: 21.4179614, Lng: 39.8288399",2026-06-10,2026-06-15,Hotels in Ajyad Makkah,Peak pilgrimage demand period,21.4179614,39.8288399,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق أمجاد اجياد,-0.09095918602186626,-0.6962702426788416,-0.2600594215345198,"Lat: 21.4159218, Lng: 39.8298359",2026-06-10,2026-06-15,Hotels in Ajyad Makkah,Peak pilgrimage demand period,21.4159218,39.8298359,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق نور الثريا,-0.09095918602186626,0.42746105460697836,-0.28083714647426405,"Lat: 21.417244, Lng: 39.829748099999996",2026-06-10,2026-06-15,Hotels in Ajyad Makkah,Peak pilgrimage demand period,21.417244,39.8297481,0.0,False,True,False,True,False,False,False,False,True,False,False
Samama Ajyad Hotel,0.41440289085939774,0.8769535735213068,-0.35878052914978154,"Lat: 21.4173938, Lng: 39.8294624",2026-06-10,2026-06-15,Hotels in Ajyad Makkah,Peak pilgrimage demand period,21.4173938,39.8294624,0.0,False,True,False,True,False,False,False,False,False,True,False
فندق فجر النسك اجياد,-0.09095918602186626,-0.47152398322167743,-0.25155454966799234,"Lat: 21.4210752, Lng: 39.8323554",2026-06-10,2026-06-15,Hotels in Ajyad Makkah,Peak pilgrimage demand period,21.4210752,39.8323554,0.0,False,True,False,True,False,False,False,False,True,False,False
الزيادي اجياد,-0.09095918602186626,-0.6962702426788416,-0.3417707854167266,"Lat: 21.413645199999998, Lng: 39.8277059",2026-06-10,2026-06-15,Hotels in Ajyad Makkah,Peak pilgrimage demand period,21.4136452,39.8277059,0.0,False,True,False,True,False,False,False,False,True,False,False
بيست ويسترن أجياد مكة | Best Western Ajyad Makkah,-0.09095918602186626,-0.6962702426788416,-0.3148566339403739,"Lat: 21.418094800000002, Lng: 39.8345549",2026-06-10,2026-06-15,Hotels in Ajyad Makkah,Peak pilgrimage demand period,21.4180948,39.8345549,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق الرحاب,-0.09095918602186626,-0.6962702426788416,-0.24649468919043802,"Lat: 21.413779299999998, Lng: 39.8275522",2026-06-10,2026-06-15,Hotels in Ajyad Makkah,Peak pilgrimage demand period,21.4137793,39.8275522,0.0,False,True,False,True,False,False,False,False,True,False,False
Rayanat Ajyad Hotel,-0.09095918602186626,0.8769535735213068,-0.37180697846433625,"Lat: 21.414977, Lng: 39.8302123",2026-06-10,2026-06-15,Hotels in Ajyad Makkah,Peak pilgrimage demand period,21.414977,39.8302123,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق الماسة جراند,-0.09095918602186626,1.3264460924356352,0.5932268368717666,"Lat: 21.4144556, Lng: 39.8274933",2026-06-10,2026-06-15,Hotels in Ajyad Makkah,Peak pilgrimage demand period,21.4144556,39.8274933,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق انوار الضيافة,-0.09095918602186626,-0.9210165021360048,-0.27179399157820955,"Lat: 21.4205306, Lng: 39.830311699999996",2026-06-10,2026-06-15,Hotels in Ajyad Makkah,Peak pilgrimage demand period,21.4205306,39.8303117,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق سنود أجياد | Snood Ajyad Hotel,-0.09095918602186626,-0.9210165021360048,-0.19223575981411095,"Lat: 21.4204629, Lng: 39.8293088",2026-06-10,2026-06-15,Hotels in Ajyad Makkah,Peak pilgrimage demand period,21.4204629,39.8293088,0.0,False,True,False,True,False,False,False,False,True,False,False
هوليداي إن مكة العزيزية,-0.09095918602186626,-0.2467777237645132,0.7425465492625714,"Lat: 21.4163086, Lng: 39.860443",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4163086,39.860443,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق المربع السابع Seventh Square Hotel,-0.2658130932195899,-0.02203146430735001,-0.3374645211805102,"Lat: 21.414214899999997, Lng: 39.8657022",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4142149,39.8657022,0.0,False,True,False,True,False,False,False,True,False,False,False
فندق فيوليت,-0.09095918602186626,0.42746105460697836,0.9993075543469764,"Lat: 21.4181556, Lng: 39.8535654",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4181556,39.8535654,0.0,False,True,False,True,False,False,False,False,True,False,False
Verta Hotel Mahbas,-0.09095918602186626,0.42746105460697836,-0.29752392038960274,"Lat: 21.420092, Lng: 39.84833400000001",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.420092,39.84833400000001,0.0,False,True,False,True,False,False,False,False,True,False,False
منى كونكورد,-0.09095918602186626,-0.47152398322167743,-0.019769877153642774,"Lat: 21.4150682, Lng: 39.862806899999995",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4150682,39.8628069,0.0,False,True,False,True,False,False,False,False,True,False,False
غرف واجنحة خاصة مطلة على الكعبة بفندق فيرمنت برج الساعة,-0.09095918602186626,2.000684870807127,-0.3732065143411066,"Lat: 21.421071599999998, Lng: 39.8459929",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4210716,39.8459929,0.0,False,True,False,True,False,False,False,False,True,False,False
Al Olayan Plaza Hotel فندق العليان بلازا,-0.09095918602186626,-0.2467777237645132,-0.2792222973856829,"Lat: 21.412913, Lng: 39.8650608",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.412913,39.8650608,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق سيف بلص 2 من اورفانا,-0.09095918602186626,1.3264460924356352,-0.2972009505718865,"Lat: 21.423092399999998, Lng: 39.850193499999996",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4230924,39.8501935,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق القمة أطلس 1,-0.09095918602186626,-0.02203146430735001,-0.36211788393284927,"Lat: 21.416810899999998, Lng: 39.8545428",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4168109,39.8545428,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق قرطبة العزيزية,-0.09095918602186626,0.8769535735213068,-0.35673505363757874,"Lat: 21.416309599999998, Lng: 39.8596874",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4163096,39.8596874,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق باب الملتزم كونكورد,-0.09095918602186626,-0.02203146430735001,-0.1451898230334464,"Lat: 21.4222797, Lng: 39.8500766",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4222797,39.8500766,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق إيلاف بكة,-0.09095918602186626,-0.02203146430735001,0.8519256608624688,"Lat: 21.422549699999998, Lng: 39.849276499999995",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4225497,39.8492765,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق أصيل المسك,-0.09095918602186626,0.2027147951498152,-0.35619677060805166,"Lat: 21.420702, Lng: 39.848203999999996",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.420702,39.848204,0.0,False,True,False,True,False,False,False,False,True,False,False
لؤلؤة منى,-0.09095918602186626,-2.4942403183361535,-0.3725605747056741,"Lat: 21.4179285, Lng: 39.8577446",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4179285,39.8577446,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق هوسترا نسك شعائر,-0.09095918602186626,-1.145762761593169,-0.35113691013049736,"Lat: 21.4187147, Lng: 39.8647244",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4187147,39.8647244,0.0,False,True,False,True,False,False,False,False,True,False,False
أركان بكة,-0.09095918602186626,-0.2467777237645132,0.24700319227996528,"Lat: 21.4208172, Lng: 39.8499994",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4208172,39.8499994,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق ميدان,-0.09095918602186626,-0.02203146430735001,0.3215015635665096,"Lat: 21.4170786, Lng: 39.8546088",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4170786,39.8546088,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق سويتس المقام - Suites Almaqam Hotel,-0.09095918602186626,0.2027147951498152,-0.2008482882865438,"Lat: 21.4198247, Lng: 39.8649596",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.4198247,39.8649596,0.0,False,True,False,True,False,False,False,False,True,False,False
ضيافة الطلائع للشقق المخدومة - One-Bedroom Apartment,1.9167750895661135,-0.02203146430735001,-0.3736371407647282,"Lat: 21.422340393066406, Lng: 39.848140716552734",2026-06-10,2026-06-15,Hotels in Aziziyah Makkah,Peak pilgrimage demand period,21.422340393066406,39.848140716552734,0.0,False,True,False,True,False,False,False,False,False,False,True
Emaar Elite Hotel,-0.09095918602186626,0.2027147951498152,-0.2565067535396412,"Lat: 21.4093584, Lng: 39.8293463",2026-06-10,2026-06-15,Hotels in Al Misfalah Makkah,Peak pilgrimage demand period,21.4093584,39.8293463,0.0,False,True,False,True,False,False,False,False,True,False,False
Makarem Um Al Qura Hotel,0.40000315732546754,0.42746105460697836,0.8238272867211566,"Lat: 21.4023114, Lng: 39.8307328",2026-06-10,2026-06-15,Hotels in Al Misfalah Makkah,Peak pilgrimage demand period,21.4023114,39.8307328,0.0,False,True,False,True,False,False,False,False,False,True,False
لؤلؤة التوحيد,-0.09095918602186626,-1.145762761593169,-0.1878218389719891,"Lat: 21.4109415, Lng: 39.8194078",2026-06-10,2026-06-15,Hotels in Al Misfalah Makkah,Peak pilgrimage demand period,21.4109415,39.8194078,0.0,False,True,False,True,False,False,False,False,True,False,False
WEDAM AL MISFALAH HOTEL 6,-0.09095918602186626,-0.02203146430735001,-0.3647016424745791,"Lat: 21.4043936, Lng: 39.8177251",2026-06-10,2026-06-15,Hotels in Al Misfalah Makkah,Peak pilgrimage demand period,21.4043936,39.8177251,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق الماسة بدر,-0.09095918602186626,0.8769535735213068,0.1697057492398803,"Lat: 21.4131952, Lng: 39.8215761",2026-06-10,2026-06-15,Hotels in Al Misfalah Makkah,Peak pilgrimage demand period,21.4131952,39.8215761,0.0,False,True,False,True,False,False,False,False,True,False,False
Mila 1 Hotel,-0.13964399939848735,-0.9210165021360048,-0.36728540101630897,"Lat: 21.411993799999998, Lng: 39.822026",2026-06-10,2026-06-15,Hotels in Al Misfalah Makkah,Peak pilgrimage demand period,21.4119938,39.822026,0.0,False,True,False,True,False,False,False,True,False,False,False
ميسان الملتقى,-0.09095918602186626,-0.9210165021360048,-0.36696243119859273,"Lat: 21.4043253, Lng: 39.8167575",2026-06-10,2026-06-15,Hotels in Al Misfalah Makkah,Peak pilgrimage demand period,21.4043253,39.8167575,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق عبير الفضيله,-0.09095918602186626,-0.47152398322167743,-0.31259584521636025,"Lat: 21.405003699999998, Lng: 39.8172299",2026-06-10,2026-06-15,Hotels in Al Misfalah Makkah,Peak pilgrimage demand period,21.4050037,39.8172299,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق سيف المجد,-0.09095918602186626,-0.2467777237645132,-0.1611230007074472,"Lat: 21.4124269, Lng: 39.8246069",2026-06-10,2026-06-15,Hotels in Al Misfalah Makkah,Peak pilgrimage demand period,21.4124269,39.8246069,0.0,False,True,False,True,False,False,False,False,True,False,False
